"SAMPLE","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"19-SEP-2019",2019-09-19,8H 16M 26S,"Unknown","2.16.0","Unknown","",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,69953.21875,61617.111328125,74118,129357.03515625,64822.416015625,129882.5,191.349990844727,241,201.139999389648,233,374.880004882812,391,284.130020141602,299,310.365005493164,340,139.589996337891,147,308.880004882812,308.5,165.75,197,141.049987792969,170,180.049987792969,216,100.75,133,NA,NA,NA,NA,NA,NA,NA,NA
"19-SEP-2019",2019-09-19,13H 18M 31S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,62414,60477.091796875,67510,120214.89453125,63029.158203125,124070,183.570007324219,NA,210.540008544922,NA,341.899993896484,NA,287.949981689453,NA,333.680023193359,NA,158.110000610352,NA,319.130004882812,NA,167.049987792969,NA,260,NA,166.399993896484,NA,96.8499984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2019",2019-09-18,9H 20M 22S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,65385.62890625,61002.193359375,70031,122442.875,63943.625,124737,169.989990234375,205,169.989990234375,205,337.260009765625,353,264.660003662109,287.5,305.415008544922,337,135.630004882812,150,299.970001220703,305,157.299987792969,192,134.549987792969,160.5,169,200,96.1999969482422,134,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2019",2019-09-18,13H 2M 3S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,60776.400390625,59559.13671875,66767.5,118080.296875,62147.99609375,123762,215.759994506836,NA,252.300003051758,NA,380.899993896484,NA,325.974990844727,NA,388,NA,179.450012207031,NA,364.720001220703,NA,182.324996948242,NA,289.899993896484,NA,185.899993896484,NA,107.249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2019",2019-09-17,8H 21M 36S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,68356.7109375,62449.26171875,70918,130608.06640625,65429.423828125,128225,161.979995727539,190,165.094993591309,194.5,337.260009765625,349,245.520004272461,260,266.309997558594,280,119.790000915527,128,270.269989013672,251,149.5,173,127.074993133545,152,160.549987792969,193,86.4499969482422,116,NA,NA,NA,NA,NA,NA,NA,NA
"16-SEP-2019",2019-09-16,10H 13M 20S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,62056.125,61302.6796875,66188.5,120791.5546875,64388.794921875,122247,210.929992675781,261,212.709991455078,246.5,401.940002441406,412,309.540008544922,333,391.050018310547,422,169.290008544922,188,368.279998779297,353,183.299987792969,224,157.299987792969,190,193.049987792969,238,109.199996948242,144,NA,NA,NA,NA,NA,NA,NA,NA
"13-SEP-2019",2019-09-13,12H 29M 20S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,62753.94140625,60405.998046875,68012.5,119857.65625,63138.837890625,123715.5,164.649993896484,205,150.410003662109,189,329.340026855469,347,246.18000793457,267,312.839996337891,363,139.589996337891,162,287.100006103516,290,152.099990844727,189,130.649993896484,158,152.099990844727,184,79.2999954223633,105,NA,NA,NA,NA,NA,NA,NA,NA
"12-SEP-2019",2019-09-12,9H 36M 8S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,64407.1484375,61081.48828125,69004.5,122118.81640625,64161.185546875,123757.5,161.089996337891,192,148.630004882812,181,331.320007324219,352,238.920013427734,266,280.170013427734,318,128.699996948242,144,283.140014648438,292,155.349990844727,187,131.299987792969,154,153.399993896484,185,80.5999984741211,113,NA,NA,NA,NA,NA,NA,NA,NA
"12-SEP-2019",2019-09-12,12H 7M 54S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,62562.001953125,59569.513671875,68676.5,118747.51953125,62214.8125,124220.5,158.339996337891,NA,161.820007324219,NA,310.049987792969,NA,244.399993896484,NA,285.180023193359,NA,139.68000793457,NA,278.390014648438,NA,155.349990844727,NA,245.049987792969,NA,145.924995422363,NA,77.3499984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2019",2019-09-11,10H 38M 42S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,62186.939453125,61846.787109375,65766,122144.5546875,64788.595703125,122985.5,210.929992675781,257,216.269989013672,251,399.960021972656,419,307.559997558594,329,379.170013427734,414,165.330001831055,186,356.399993896484,357,176.149993896484,207,152.75,188,187.199996948242,231,104.974994659424,142,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2019",2019-09-11,16H 18M 14S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,61152.001953125,59855.310546875,66859,118729.96875,62461.603515625,123769.5,194.009994506836,NA,219.240005493164,NA,345.149993896484,NA,289.25,NA,334.650024414062,NA,157.139999389648,NA,325.920013427734,NA,168.674995422363,NA,264.549987792969,NA,167.699996948242,NA,95.5499954223633,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-SEP-2019",2019-09-10,9H 34M 40S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,64201.41015625,60913.75390625,68964.5,119007.90625,63886.884765625,121417,178.889999389648,219,175.330001831055,214,341.880004882812,360,263.339996337891,287,318.779998779297,359,143.550003051758,159,309.869995117188,326,165.099990844727,204,141.699996948242,179,174.199996948242,206,100.75,139,NA,NA,NA,NA,NA,NA,NA,NA
"05-SEP-2019",2019-09-05,8H 46M 14S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,65588.53515625,60268.283203125,71060,113564.5546875,58910.5625,124544.5,167.31999206543,215,168.209991455078,203.5,312.180023193359,363,238.920013427734,278,295.019989013672,337,133.649993896484,156,291.059997558594,302,153.399993896484,192,130,160,159.899993896484,201,90.3499984741211,125,NA,NA,NA,NA,NA,NA,NA,NA
"04-SEP-2019",2019-09-04,10H 40M 53S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,87880.953125,65191.525390625,87356,117534.125,65034.509765625,117074.5,161.979995727539,194.5,161.979995727539,182,302.279998779297,312,227.040008544922,236,259.380004882812,289,116.819999694824,133,261.360015869141,258,137.799987792969,154,117.649993896484,133,144.299987792969,163,78.6499938964844,104,NA,NA,NA,NA,NA,NA,NA,NA
"04-SEP-2019",2019-09-04,13H 57M 11S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,64245.201171875,61450.103515625,68174.5,122589.34765625,64057.326171875,124397,193.574996948242,NA,217.5,NA,351.649993896484,NA,295.099975585938,NA,345.320007324219,NA,161.990005493164,NA,334.650024414062,NA,171.599990844727,NA,270.074996948242,NA,170.299987792969,NA,96.8499984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-SEP-2019",2019-09-03,8H 53M 24S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,89109.6015625,63459.16015625,90480,114763.0234375,63380.19921875,117179,152.25,NA,164.43000793457,NA,292.5,NA,228.799987792969,NA,267.720001220703,NA,130.949996948242,NA,266.75,NA,156,NA,247.649993896484,NA,155.349990844727,NA,86.4499969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-AUG-2019",2019-08-29,10H 46M 0S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,88531.37890625,63704.783203125,89848,116523.6640625,63773.82421875,118317,151.300003051758,182,152.190002441406,186,299.640014648438,311,229.68000793457,248,258.390014648438,299,116.819999694824,134,258.390014648438,259,140.399993896484,171,120.249992370605,137,150.149993896484,173,84.5,108,NA,NA,NA,NA,NA,NA,NA,NA
"28-AUG-2019",2019-08-28,9H 55M 7S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,87950,63765.611328125,89404,114798.12109375,63504.896484375,117460,160.949996948242,NA,176.610000610352,NA,284.049987792969,NA,233.999984741211,NA,258.02001953125,NA,126.100006103516,NA,259.960021972656,NA,142.349990844727,NA,227.499984741211,NA,143,NA,79.9499969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-AUG-2019",2019-08-27,9H 31M 21S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90519.9296875,64152.701171875,91193.5,118318.8671875,64299.89453125,119313,161.979995727539,187,161.089996337891,194,312.840026855469,329,233.310012817383,255,262.350006103516,299,119.790000915527,135,267.299987792969,264,147.549987792969,178,125.449996948242,141,158.599990844727,185,87.75,118,NA,NA,NA,NA,NA,NA,NA,NA
"26-AUG-2019",2019-08-26,10H 2M 51S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,88458.48046875,63520.001953125,90025.5,114021.93359375,63670.45703125,116121,160.199996948242,187,160.199996948242,190,303.600006103516,319,225.720016479492,242,262.350006103516,288,118.800003051758,127,262.350006103516,267,144.299987792969,172,124.799995422363,150,154.699996948242,176,87.0999984741211,116,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2019",2019-08-23,10H 10M 54S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,91011.6015625,64279.54296875,91559.5,117570.6953125,64144.564453125,119028,145.289993286133,NA,159.210006713867,NA,290.549987792969,NA,224.249984741211,NA,253.170013427734,NA,124.160003662109,NA,251.230010986328,NA,147.549987792969,NA,234.649993896484,NA,144.299987792969,NA,78.6499938964844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-AUG-2019",2019-08-22,9H 31M 58S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89994.2421875,64161.677734375,90858,118097.43359375,64243.541015625,119210.5,157.529998779297,184,157.529998779297,188,304.920013427734,323,231.000015258789,254,263.339996337891,297,118.800003051758,133,259.380004882812,260,146.899993896484,176,125.449996948242,141,157.299987792969,176,87.75,118,NA,NA,NA,NA,NA,NA,NA,NA
"21-AUG-2019",2019-08-21,12H 51M 24S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,88448.80078125,63782.28125,90038.5,115016.1953125,63445.30859375,117758.5,153.990005493164,NA,169.649993896484,NA,288.599975585938,NA,233.349990844727,NA,258.990020751953,NA,125.615005493164,NA,257.050018310547,NA,141.049987792969,NA,224.899993896484,NA,140.399993896484,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-AUG-2019",2019-08-20,8H 43M 1S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91203.5703125,64647.177734375,91309,119193.03515625,64772.03125,119172,162.869995117188,196,161.979995727539,188,315.480010986328,321,228.360015869141,242,266.309997558594,295,120.779998779297,127,263.339996337891,264,152.099990844727,176,129.349990844727,157,162.5,182,89.6999969482422,115,NA,NA,NA,NA,NA,NA,NA,NA
"19-AUG-2019",2019-08-19,14H 48M 53S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,87831.6015625,63893.515625,89359,113171.171875,63535.931640625,115618.5,158.339996337891,NA,164.43000793457,NA,286,NA,232.699996948242,NA,262.869995117188,NA,128.040008544922,NA,257.050018310547,NA,147.549987792969,NA,234.649993896484,NA,148.849990844727,NA,82.5499954223633,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16-AUG-2019",2019-08-16,10H 40M 32S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90594.44921875,63709.42578125,92154,119053.11328125,63819.1640625,120993,177.110000610352,208,153.080001831055,185,304.260009765625,319,232.320007324219,250,263.339996337891,301,119.790000915527,136,260.369995117188,260,146.25,176,125.449996948242,143,154.699996948242,178,86.4499969482422,119,NA,NA,NA,NA,NA,NA,NA,NA
"15-AUG-2019",2019-08-15,8H 43M 50S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,92450.56640625,64258.30078125,93024.5,121654.5078125,64297.89453125,122634,189.56999206543,224,165.539993286133,186,314.160003662109,325,236.940002441406,252,265.320007324219,292,120.779998779297,138,267.299987792969,257,148.199996948242,168,126.099998474121,149,158.599990844727,178,87.0999984741211,114,NA,NA,NA,NA,NA,NA,NA,NA
"15-AUG-2019",2019-08-15,14H 2M 21S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,88936.3984375,62437.853515625,92564,113481.546875,62188.03515625,118566.5,189.660003662109,NA,184.440002441406,NA,291.849975585938,NA,235.299987792969,NA,259.960021972656,NA,127.070007324219,NA,258.02001953125,NA,140.074996948242,NA,226.849990844727,NA,142.349990844727,NA,80.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-AUG-2019",2019-08-14,14H 31M 55S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90248.578125,64643.107421875,90832,118639.625,64395.994140625,119856.5,178.889999389648,204,155.75,182,301.620025634766,308,232.320007324219,254,258.390014648438,281,116.819999694824,125,256.410003662109,258,135.199996948242,163,115.699996948242,130,146.899993896484,164,80.5999984741211,108,NA,NA,NA,NA,NA,NA,NA,NA
"14-AUG-2019",2019-08-14,8H 43M 36S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92533.6015625,64309.80859375,93052.5,119324.0703125,64079.349609375,120547.5,174,NA,165.300003051758,NA,304.199981689453,NA,236.924987792969,NA,264.809997558594,NA,129.010009765625,NA,265.779998779297,NA,154.049987792969,NA,243.099990844727,NA,154.049987792969,NA,87.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-AUG-2019",2019-08-13,8H 45M 24S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,87446.3984375,61635.658203125,91739,113465.62109375,61732.263671875,119024.5,178.350006103516,NA,173.130004882812,NA,284.699981689453,NA,232.049987792969,NA,265.779998779297,NA,129.010009765625,NA,265.779998779297,NA,157.299987792969,NA,248.299987792969,NA,156.649993896484,NA,86.4499969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12-AUG-2019",2019-08-12,13H 2M 5S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,87759.046875,64105.0703125,89101,112893.33203125,63954.212890625,115006.5,184.229995727539,212,153.970001220703,182,295.680023193359,308,229.68000793457,249,263.339996337891,292,118.800003051758,128,257.399993896484,259,135.849990844727,164,117.649993896484,143,146.899993896484,171,80.5999984741211,100,NA,NA,NA,NA,NA,NA,NA,NA
"09-AUG-2019",2019-08-09,11H 26M 18S,"Unknown","FACSAriaII","1","Administrator",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91747.890625,63982.40625,92904.5,118878.546875,63989.69921875,120590.5,176.220001220703,208,152.190002441406,187.5,302.279998779297,312,233.640014648438,258,266.309997558594,295,119.790000915527,134,262.350006103516,260,145.599990844727,177,125.449996948242,143,155.349990844727,178,87.0999984741211,111,-59.77,0,27.36,-24.37,0.89,0.66,0.99,0.65
"08-AUG-2019",2019-08-08,10H 57M 57S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90084.80078125,63825.873046875,91331,114950.546875,63599.146484375,117484,167.040008544922,NA,159.210006713867,NA,278.849975585938,NA,232.049987792969,NA,258.02001953125,NA,126.100006103516,NA,257.050018310547,NA,148.849990844727,NA,237.899993896484,NA,148.849990844727,NA,85.7999954223633,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07-AUG-2019",2019-08-07,8H 50M 39S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,91443.19921875,63826.865234375,92445.5,117210.26953125,63681.078125,118829,167.040008544922,NA,159.210006713867,NA,284.699981689453,NA,230.749984741211,NA,258.990020751953,NA,127.070007324219,NA,258.505020141602,NA,156.649993896484,NA,248.299987792969,NA,154.049987792969,NA,86.4499969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06-AUG-2019",2019-08-06,10H 51M 48S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,77161.69921875,54543.697265625,91671.5,112124.765625,63025.72265625,115766,187.789993286133,222,164.649993896484,199,301.620025634766,313,225.060012817383,243,262.350006103516,301,116.819999694824,135,259.380004882812,260,141.049987792969,174,122.199996948242,139,152.75,176,83.8499984741211,112,NA,NA,NA,NA,NA,NA,NA,NA
"06-AUG-2019",2019-08-06,8H 37M 10S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,91637.203125,63497.443359375,93220.5,116174.171875,63528.4765625,118478,169.649993896484,NA,162.255004882812,NA,293.799987792969,NA,231.399993896484,NA,260.929992675781,NA,128.040008544922,NA,264.809997558594,NA,156.649993896484,NA,246.349990844727,NA,156.649993896484,NA,87.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-AUG-2019",2019-08-05,10H 59M 48S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,88663.00390625,63470.529296875,90174.5,111674.64453125,63533.84765625,114473,186.899993896484,217,159.309997558594,192,295.02001953125,309,221.760009765625,244,263.339996337891,296,118.800003051758,134,260.369995117188,257,144.949996948242,176,123.499992370605,139,155.349990844727,183,86.4499969482422,119,NA,NA,NA,NA,NA,NA,NA,NA
"02-AUG-2019",2019-08-02,10H 1M 2S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,91794.80078125,63717.478515625,92853.5,115177.0703125,63616.79296875,117614.5,174.869995117188,NA,167.040008544922,NA,288.599975585938,NA,227.499984741211,NA,255.110000610352,NA,124.160003662109,NA,259.960021972656,NA,152.75,NA,241.799987792969,NA,152.099990844727,NA,85.1499938964844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-AUG-2019",2019-08-01,8H 42M 36S,"Unknown","FACSAriaII","1","Administrator",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,94557.78125,63964.8515625,94757,119539.53515625,64146.791015625,120519,191.349990844727,226,169.989990234375,194,315.810012817383,328,230.34001159668,244,260.369995117188,293,117.809997558594,135,256.410003662109,253,149.5,171,128.049987792969,153,161.199996948242,192,89.0499954223633,109,-59.77,0,27.36,-24.37,0.89,0.66,0.99,0.65
"31-JUL-2019",2019-07-31,11H 34M 27S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90453.6015625,62682.36328125,93364,111951.76953125,62528.984375,116594.5,180.960006713867,NA,174.434997558594,NA,285.349975585938,NA,226.849990844727,NA,258.02001953125,NA,125.130004882812,NA,249.290008544922,NA,148.849990844727,NA,239.199996948242,NA,150.149993896484,NA,83.8499984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-JUL-2019",2019-07-30,8H 42M 23S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91790.0078125,64383.857421875,91509.5,119085.125,64353.939453125,120179.5,184.229995727539,219,160.199996948242,184,318.779998779297,325,234.960006713867,250,267.299987792969,288,121.770004272461,136,269.279998779297,263.5,152.099990844727,174,128.049987792969,155,162.5,185,90.3499984741211,110,NA,NA,NA,NA,NA,NA,NA,NA
